date,category,item,unit,market,price_type,price,yesterday_price,week_avg,daily_change
2026-07-15,GENERAL,Pumpkin,Rs./kg,Dambulla/Negombo,Wholesale,145.0,165.0,140.0,-20.0
2026-07-16,GENERAL,Pumpkin,Rs./kg,Dambulla/Negombo,Wholesale,125.0,145.0,140.0,-20.0
2026-06-16,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,130.0,,130.0,
2026-06-17,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,130.0,130.0,130.0,0.0
2026-06-18,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,130.0,130.0,130.0,0.0
2026-06-19,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,160.0,130.0,137.5,30.0
2026-06-21,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,160.0,160.0,142.0,0.0
2026-06-22,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,160.0,146.66666666666666,10.0
2026-06-23,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,150.0,0.0
2026-06-24,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,155.71428571428572,0.0
2026-06-25,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,161.42857142857142,0.0
2026-06-26,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,167.14285714285714,0.0
2026-06-30,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,168.57142857142858,0.0
2026-07-01,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,170.0,0.0
2026-07-02,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,170.0,0.0
2026-07-03,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,170.0,0.0
2026-07-06,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,170.0,0.0
2026-07-07,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,170.0,0.0
2026-07-09,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,170.0,0.0
2026-07-10,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,170.0,0.0
2026-07-13,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,170.0,0.0
2026-07-15,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,170.0,0.0
2026-07-16,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Retail,170.0,170.0,170.0,0.0
2026-06-16,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,80.0,,80.0,
2026-06-17,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,80.0,80.0,80.0,0.0
2026-06-18,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,80.0,80.0,80.0,0.0
2026-06-19,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,80.0,90.0,40.0
2026-06-21,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,96.0,0.0
2026-06-22,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,100.0,0.0
2026-06-23,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,102.85714285714286,0.0
2026-06-24,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,108.57142857142857,0.0
2026-06-25,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,114.28571428571429,0.0
2026-06-26,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,120.0,0.0
2026-06-30,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,120.0,0.0
2026-07-01,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,120.0,0.0
2026-07-02,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,120.0,0.0
2026-07-03,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,120.0,0.0
2026-07-06,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,120.0,0.0
2026-07-07,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,120.0,0.0
2026-07-09,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,120.0,0.0
2026-07-10,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,120.0,0.0
2026-07-13,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,120.0,0.0
2026-07-15,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,120.0,0.0
2026-07-16,GENERAL,Pumpkin,Rs./kg,Pettah/Peliyagoda,Wholesale,120.0,120.0,120.0,0.0
2026-06-16,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,253.0,,253.0,
2026-06-17,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,253.0,253.0,253.0,0.0
2026-06-18,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,253.0,253.0,253.0,0.0
2026-06-19,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,253.0,253.0,253.0,0.0
2026-06-21,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,253.0,253.0,253.0,0.0
2026-06-22,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,252.0,253.0,252.83333333333334,-1.0
2026-06-23,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,253.0,252.0,252.85714285714286,1.0
2026-06-24,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,250.0,253.0,252.42857142857142,-3.0
2026-06-25,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,252.0,0.0
2026-06-26,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,248.0,250.0,251.28571428571428,-2.0
2026-06-30,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,250.0,248.0,250.85714285714286,2.0
2026-07-01,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,248.0,250.0,250.14285714285714,-2.0
2026-07-02,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,248.0,248.0,249.57142857142858,0.0
2026-07-03,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,248.0,248.0,248.85714285714286,0.0
2026-07-06,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,248.0,248.0,248.57142857142858,0.0
2026-07-07,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,252.0,248.0,248.85714285714286,4.0
2026-07-09,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,252.0,252.0,249.42857142857142,0.0
2026-07-10,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,250.0,252.0,249.42857142857142,-2.0
2026-07-13,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,249.71428571428572,0.0
2026-07-15,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,250.0,250.0,250.0,0.0
2026-07-16,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Retail,247.0,250.0,249.85714285714286,-3.0
2026-06-16,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,233.0,,233.0,
2026-06-17,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,233.0,233.0,233.0,0.0
2026-06-18,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,233.0,233.0,233.0,0.0
2026-06-19,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,233.0,233.0,233.0,0.0
2026-06-21,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,233.0,233.0,233.0,0.0
2026-06-22,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,231.0,233.0,232.66666666666666,-2.0
2026-06-23,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,230.0,231.0,232.28571428571428,-1.0
2026-06-24,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,231.0,230.0,232.0,1.0
2026-06-25,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,233.0,231.0,232.0,2.0
2026-06-26,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,231.0,233.0,231.71428571428572,-2.0
2026-06-30,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,231.0,231.0,231.42857142857142,0.0
2026-07-01,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,231.0,231.0,231.14285714285714,0.0
2026-07-02,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,231.0,231.0,231.14285714285714,0.0
2026-07-03,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,231.0,231.0,231.28571428571428,0.0
2026-07-06,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,231.0,231.0,231.28571428571428,0.0
2026-07-07,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,233.0,231.0,231.28571428571428,2.0
2026-07-09,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,231.0,233.0,231.28571428571428,-2.0
2026-07-10,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,230.0,231.0,231.14285714285714,-1.0
2026-07-13,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,230.0,230.0,231.0,0.0
2026-07-15,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,230.0,230.0,230.85714285714286,0.0
2026-07-16,GENERAL,Red Dhal,Rs./kg,Pettah/Peliyagoda,Wholesale,230.0,230.0,230.71428571428572,0.0
2026-06-16,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,295.0,,295.0,
2026-06-17,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,295.0,295.0,295.0,0.0
2026-06-18,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,365.0,295.0,318.3333333333333,70.0
2026-06-19,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,345.0,365.0,325.0,-20.0
2026-06-21,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,345.0,345.0,329.0,0.0
2026-06-22,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,375.0,345.0,336.6666666666667,30.0
2026-06-23,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,330.0,375.0,335.7142857142857,-45.0
2026-06-24,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,285.0,330.0,334.2857142857143,-45.0
2026-06-25,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,335.0,285.0,340.0,50.0
2026-06-26,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,245.0,335.0,322.85714285714283,-90.0
2026-07-01,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,310.0,245.0,317.85714285714283,65.0
2026-07-02,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,345.0,310.0,317.85714285714283,35.0
2026-07-03,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,330.0,345.0,311.42857142857144,-15.0
2026-07-06,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,300.0,330.0,307.14285714285717,-30.0
2026-07-07,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,295.0,300.0,308.57142857142856,-5.0
2026-07-09,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,295.0,295.0,302.85714285714283,0.0
2026-07-10,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,310.0,295.0,312.14285714285717,15.0
2026-07-13,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,270.0,310.0,306.42857142857144,-40.0
2026-07-15,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,285.0,270.0,297.85714285714283,15.0
2026-07-16,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Retail,345.0,285.0,300.0,60.0
2026-06-16,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,275.0,,275.0,
2026-06-17,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,275.0,275.0,275.0,0.0
2026-06-18,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,345.0,275.0,298.3333333333333,70.0
2026-06-19,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,325.0,345.0,305.0,-20.0
2026-06-21,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,325.0,325.0,309.0,0.0
2026-06-22,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,355.0,325.0,316.6666666666667,30.0
2026-06-23,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,310.0,355.0,315.7142857142857,-45.0
2026-06-24,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,265.0,310.0,314.2857142857143,-45.0
2026-06-25,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,315.0,265.0,320.0,50.0
2026-06-26,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,225.0,315.0,302.85714285714283,-90.0
2026-07-01,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,290.0,225.0,297.85714285714283,65.0
2026-07-02,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,325.0,290.0,297.85714285714283,35.0
2026-07-03,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,310.0,325.0,291.42857142857144,-15.0
2026-07-06,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,280.0,310.0,287.14285714285717,-30.0
2026-07-07,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,275.0,280.0,288.57142857142856,-5.0
2026-07-09,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,275.0,275.0,282.85714285714283,0.0
2026-07-10,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,290.0,275.0,292.14285714285717,15.0
2026-07-13,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,250.0,290.0,286.42857142857144,-40.0
2026-07-15,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,265.0,250.0,277.85714285714283,15.0
2026-07-16,GENERAL,Red Onion (Local),Rs./kg,Dambulla/Negombo,Wholesale,325.0,265.0,280.0,60.0
2026-07-15,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Retail,350.0,,350.0,
2026-07-16,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Retail,350.0,350.0,350.0,0.0
2026-06-16,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,383.0,,383.0,
2026-06-17,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,380.0,383.0,381.5,-3.0
2026-06-18,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,367.0,380.0,376.6666666666667,-13.0
2026-06-19,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,367.0,367.0,374.25,0.0
2026-06-21,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,367.0,367.0,372.8,0.0
2026-06-22,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,347.0,367.0,368.5,-20.0
2026-06-23,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,347.0,347.0,365.42857142857144,0.0
2026-06-24,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,367.0,347.0,363.14285714285717,20.0
2026-06-25,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,383.0,367.0,363.57142857142856,16.0
2026-06-26,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,360.0,383.0,362.57142857142856,-23.0
2026-06-30,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,383.0,360.0,364.85714285714283,23.0
2026-07-01,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,390.0,383.0,368.14285714285717,7.0
2026-07-02,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,373.0,390.0,371.85714285714283,-17.0
2026-07-03,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,377.0,373.0,376.14285714285717,4.0
2026-07-06,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,450.0,377.0,388.0,73.0
2026-07-07,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,383.0,450.0,388.0,-67.0
2026-07-09,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,383.0,383.0,391.2857142857143,0.0
2026-07-10,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,378.0,383.0,390.57142857142856,-5.0
2026-07-13,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,333.0,378.0,382.42857142857144,-45.0
2026-07-15,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,336.0,333.0,377.14285714285717,3.0
2026-07-16,GENERAL,Red Onion (Local),Rs./kg,Pettah/Peliyagoda,Wholesale,316.0,336.0,368.42857142857144,-20.0
2026-06-16,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,355.0,,355.0,
2026-06-17,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,310.0,355.0,332.5,-45.0
2026-06-18,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,360.0,310.0,341.6666666666667,50.0
2026-06-19,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,325.0,360.0,337.5,-35.0
2026-06-21,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,325.0,325.0,335.0,0.0
2026-06-22,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,355.0,325.0,338.3333333333333,30.0
2026-06-23,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,310.0,355.0,334.2857142857143,-45.0
2026-06-24,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,310.0,310.0,327.85714285714283,0.0
2026-06-25,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,300.0,310.0,326.42857142857144,-10.0
2026-06-26,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,295.0,300.0,317.14285714285717,-5.0
2026-07-01,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,285.0,295.0,311.42857142857144,-10.0
2026-07-02,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,275.0,285.0,304.2857142857143,-10.0
2026-07-03,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,320.0,275.0,299.2857142857143,45.0
2026-07-06,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,245.0,320.0,290.0,-75.0
2026-07-07,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,265.0,245.0,283.57142857142856,20.0
2026-07-09,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,275.0,265.0,280.0,10.0
2026-07-10,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,245.0,275.0,272.85714285714283,-30.0
2026-07-13,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,230.0,245.0,265.0,-15.0
2026-07-15,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,245.0,230.0,260.7142857142857,15.0
2026-07-16,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Retail,305.0,245.0,258.57142857142856,60.0
2026-06-16,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,335.0,,335.0,
2026-06-17,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,290.0,335.0,312.5,-45.0
2026-06-18,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,340.0,290.0,321.6666666666667,50.0
2026-06-19,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,305.0,340.0,317.5,-35.0
2026-06-21,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,305.0,305.0,315.0,0.0
2026-06-22,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,335.0,305.0,318.3333333333333,30.0
2026-06-23,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,290.0,335.0,314.2857142857143,-45.0
2026-06-24,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,290.0,290.0,307.85714285714283,0.0
2026-06-25,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,280.0,290.0,306.42857142857144,-10.0
2026-06-26,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,275.0,280.0,297.14285714285717,-5.0
2026-07-01,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,265.0,275.0,291.42857142857144,-10.0
2026-07-02,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,255.0,265.0,284.2857142857143,-10.0
2026-07-03,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,300.0,255.0,279.2857142857143,45.0
2026-07-06,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,225.0,300.0,270.0,-75.0
2026-07-07,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,245.0,225.0,263.57142857142856,20.0
2026-07-09,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,255.0,245.0,260.0,10.0
2026-07-10,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,225.0,255.0,252.85714285714286,-30.0
2026-07-13,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,210.0,225.0,245.0,-15.0
2026-07-15,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,225.0,210.0,240.71428571428572,15.0
2026-07-16,GENERAL,Red Onion (lmp),Rs./kg,Dambulla/Negombo,Wholesale,285.0,225.0,238.57142857142858,60.0
2026-06-16,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,380.0,,380.0,
2026-06-17,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,417.0,380.0,398.5,37.0
2026-06-18,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,417.0,417.0,404.6666666666667,0.0
2026-06-19,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,407.0,417.0,405.25,-10.0
2026-06-21,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,407.0,407.0,405.6,0.0
2026-06-22,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,413.0,407.0,406.8333333333333,6.0
2026-06-23,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,413.0,413.0,407.7142857142857,0.0
2026-06-24,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,407.0,413.0,411.57142857142856,-6.0
2026-06-25,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,407.0,407.0,410.14285714285717,0.0
2026-06-26,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,400.0,407.0,407.7142857142857,-7.0
2026-06-30,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,406.7142857142857,0.0
2026-07-01,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,405.7142857142857,0.0
2026-07-02,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,403.85714285714283,0.0
2026-07-03,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,402.0,0.0
2026-07-06,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,401.0,0.0
2026-07-07,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,400.0,0.0
2026-07-09,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,400.0,0.0
2026-07-10,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,400.0,0.0
2026-07-13,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,400.0,0.0
2026-07-15,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,400.0,0.0
2026-07-16,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Retail,400.0,400.0,400.0,0.0
2026-06-16,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,350.0,,350.0,
2026-06-17,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,340.0,350.0,345.0,-10.0
2026-06-18,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,340.0,340.0,343.3333333333333,0.0
2026-06-19,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,336.0,340.0,341.5,-4.0
2026-06-21,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,336.0,336.0,340.4,0.0
2026-06-22,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,326.0,336.0,338.0,-10.0
2026-06-23,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,320.0,326.0,335.42857142857144,-6.0
2026-06-24,GENERAL,Red Onion (lmp),Rs./kg,Pettah/Peliyagoda,Wholesale,326.0,320.0,332.0,6.0
